"AUN Number","County","IU","District Name","Grade","% Advanced/Proficient Math","% Advanced/Proficient Reading","% Advanced Math","% Proficient Math","% Basic Math","% Below Basic Math","% Advanced Reading","% Proficient Reading","% Basic Reading","% Below Basic Reading"
101833400,"Clinton",1,"SUGAR VALLEY RURAL CS  ",11,31.3,23.5,6.3,25.0,31.3,37.5,5.9,17.6,29.4,47.1
110183602,"Clinton",10,"KEYSTONE CENTRAL SD    ",5,53.3,56.7,24.9,28.4,26.9,19.8,25.2,31.5,19.2,24.1
110183602,"Clinton",10,"KEYSTONE CENTRAL SD    ",8,51.5,63.2,15.3,36.2,24.1,24.4,24.9,38.3,22.0,14.7
110183602,"Clinton",10,"KEYSTONE CENTRAL SD    ",11,38.1,43.3,17.8,20.3,21.9,40.0,13.5,29.8,22.0,34.7
116191004,"Columbia",16,"BENTON AREA SD         ",5,49.2,60.3,20.6,28.6,33.3,17.5,22.2,38.1,22.2,17.5
116191004,"Columbia",16,"BENTON AREA SD         ",8,50.8,64.0,13.1,37.7,24.6,24.6,19.7,44.3,27.9,8.2
116191004,"Columbia",16,"BENTON AREA SD         ",11,52.0,64.0,22.0,30.0,24.0,24.0,22.0,42.0,12.0,24.0
116191103,"Columbia",16,"BERWICK AREA SD        ",5,70.6,56.9,36.7,33.9,18.4,11.0,24.4,32.5,21.9,21.2
116191103,"Columbia",16,"BERWICK AREA SD        ",8,54.0,63.6,18.9,35.1,24.4,21.6,20.6,43.0,19.2,17.2
116191103,"Columbia",16,"BERWICK AREA SD        ",11,46.8,60.4,18.0,28.8,27.8,25.4,17.9,42.5,19.3,20.3
116191203,"Columbia",16,"BLOOMSBURG AREA SD     ",5,48.2,59.6,24.1,24.1,27.0,24.8,27.7,31.9,20.6,19.9
116191203,"Columbia",16,"BLOOMSBURG AREA SD     ",8,51.2,67.1,13.4,37.8,29.9,18.9,23.8,43.3,21.3,11.6
116191203,"Columbia",16,"BLOOMSBURG AREA SD     ",11,51.5,69.4,16.4,35.1,21.6,26.9,18.7,50.7,17.2,13.4
116191503,"Columbia",16,"CENTRAL COLUMBIA SD    ",5,67.9,65.8,37.8,30.1,21.8,10.3,31.6,34.2,22.8,11.4
116191503,"Columbia",16,"CENTRAL COLUMBIA SD    ",8,65.1,73.6,23.3,41.8,16.9,18.0,28.6,45.0,16.9,9.5
116191503,"Columbia",16,"CENTRAL COLUMBIA SD    ",11,67.8,80.0,37.1,30.7,20.7,11.4,37.9,42.1,14.3,5.7
116191757,"Columbia",16,"COLUMBIA-MONTOUR AVTS  ",11,32.0,37.8,10.5,21.5,26.7,41.3,4.1,33.7,32.0,30.2
116195004,"Columbia",16,"MILLVILLE AREA SD      ",5,48.0,66.7,17.3,30.7,32.0,20.0,26.7,40.0,24.0,9.3
116195004,"Columbia",16,"MILLVILLE AREA SD      ",8,50.8,72.3,20.0,30.8,24.6,24.6,27.7,44.6,13.8,13.8
116195004,"Columbia",16,"MILLVILLE AREA SD      ",11,55.1,77.5,24.5,30.6,22.4,22.4,30.6,46.9,20.4,2.0
116197503,"Columbia",16,"SOUTHERN COLUMBIA AREA ",5,76.2,69.5,38.1,38.1,12.4,11.4,29.5,40.0,18.1,12.4
116197503,"Columbia",16,"SOUTHERN COLUMBIA AREA ",8,59.5,75.6,23.0,36.5,26.2,14.3,26.8,48.8,18.1,6.3
116197503,"Columbia",16,"SOUTHERN COLUMBIA AREA ",11,55.0,69.7,18.3,36.7,23.9,21.1,22.0,47.7,22.0,8.3
105201033,"Crawford",5,"CONNEAUT SD            ",5,47.9,59.0,14.3,33.6,31.9,20.2,24.7,34.3,19.2,21.8
105201033,"Crawford",5,"CONNEAUT SD            ",8,41.5,53.3,11.6,29.9,27.0,31.5,17.8,35.5,26.9,19.8
105201033,"Crawford",5,"CONNEAUT SD            ",11,49.5,58.0,22.0,27.5,26.0,24.5,13.9,44.1,24.3,17.8
105201352,"Crawford",5,"CRAWFORD CENTRAL SD    ",5,48.7,59.3,23.1,25.6,28.8,22.5,27.6,31.7,24.5,16.1
105201352,"Crawford",5,"CRAWFORD CENTRAL SD    ",8,55.4,71.0,21.6,33.8,21.0,23.6,30.9,40.1,16.6,12.4
105201352,"Crawford",5,"CRAWFORD CENTRAL SD    ",11,51.0,63.9,25.5,25.5,21.8,27.3,23.1,40.8,21.3,14.7
105204703,"Crawford",5,"PENNCREST SD           ",5,61.2,65.7,25.6,35.6,19.9,18.9,32.4,33.3,19.2,15.1
105204703,"Crawford",5,"PENNCREST SD           ",8,63.2,73.7,28.8,34.4,20.7,16.1,37.5,36.2,16.1,10.2
105204703,"Crawford",5,"PENNCREST SD           ",11,55.3,68.3,29.7,25.6,23.5,21.2,22.2,46.1,19.5,12.3
115000000,"Cumberland",15,"CAPITAL AREA IU 15     ",5,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
115000000,"Cumberland",15,"CAPITAL AREA IU 15     ",8,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
115000000,"Cumberland",15,"CAPITAL AREA IU 15     ",11,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,50.0,50.0
115210503,"Cumberland",15,"BIG SPRING SD **      ",5,65.5,55.6,26.2,39.3,20.6,14.0,21.5,34.1,27.6,16.8
115210503,"Cumberland",15,"BIG SPRING SD          ",8,47.9,73.2,14.6,33.3,29.7,22.4,32.1,41.1,12.6,14.2
115210503,"Cumberland",15,"BIG SPRING SD          ",11,42.9,48.3,12.1,30.8,24.2,32.8,10.6,37.7,20.1,31.7
115211003,"Cumberland",15,"CAMP HILL SD           ",5,87.2,77.0,48.7,38.5,9.0,3.8,30.8,46.2,16.7,6.4
115211003,"Cumberland",15,"CAMP HILL SD           ",8,72.4,86.2,33.3,39.1,16.1,11.5,48.3,37.9,6.9,6.9
115211003,"Cumberland",15,"CAMP HILL SD           ",11,71.1,88.0,43.4,27.7,14.5,14.5,41.0,47.0,6.0,6.0
115211103,"Cumberland",15,"CARLISLE AREA SD       ",5,69.1,70.3,40.6,28.5,15.6,15.3,38.5,31.8,13.5,16.2
115211103,"Cumberland",15,"CARLISLE AREA SD       ",8,59.8,66.9,27.9,31.9,18.1,22.1,31.3,35.6,19.3,13.8
115211103,"Cumberland",15,"CARLISLE AREA SD       ",11,56.1,67.0,30.4,25.7,18.4,25.5,28.8,38.2,12.1,21.0
115211603,"Cumberland",15,"CUMBERLAND VALLEY SD   ",5,76.6,73.5,44.9,31.7,14.8,8.6,40.7,32.8,15.3,11.2
115211603,"Cumberland",15,"CUMBERLAND VALLEY SD   ",8,74.5,85.7,34.1,40.4,14.7,10.7,43.8,41.9,9.2,5.0
115211603,"Cumberland",15,"CUMBERLAND VALLEY SD   ",11,67.1,76.9,36.2,30.9,16.2,16.7,35.0,41.9,14.6,8.5
115212503,"Cumberland",15,"EAST PENNSBORO AREA SD ",5,54.1,56.0,19.4,34.7,26.9,19.0,20.8,35.2,25.9,18.1
115212503,"Cumberland",15,"EAST PENNSBORO AREA SD ",8,62.9,70.5,24.3,38.6,19.8,17.3,23.2,47.3,19.7,9.9
115212503,"Cumberland",15,"EAST PENNSBORO AREA SD ",11,59.2,61.2,32.7,26.5,15.8,25.0,21.9,39.3,13.3,25.5
115216503,"Cumberland",15,"MECHANICSBURG AREA SD  ",5,71.2,71.6,34.0,37.2,15.2,13.6,30.0,41.6,15.6,12.8
115216503,"Cumberland",15,"MECHANICSBURG AREA SD  ",8,65.9,81.5,32.1,33.8,22.0,12.2,38.3,43.2,11.8,6.6
115216503,"Cumberland",15,"MECHANICSBURG AREA SD  ",11,66.4,76.1,36.0,30.4,15.0,18.6,31.8,44.3,12.5,11.4
115218003,"Cumberland",15,"SHIPPENSBURG AREA SD   ",5,61.7,64.6,24.6,37.1,25.4,12.9,25.0,39.6,25.4,10.0
115218003,"Cumberland",15,"SHIPPENSBURG AREA SD   ",8,61.1,70.7,25.2,35.9,21.1,17.8,28.1,42.6,15.2,14.1
115218003,"Cumberland",15,"SHIPPENSBURG AREA SD   ",11,47.6,57.0,22.4,25.2,21.6,30.8,20.6,36.4,16.6,26.5
115218303,"Cumberland",15,"SOUTH MIDDLETON SD     ",5,64.7,74.5,30.1,34.6,23.5,11.8,41.2,33.3,14.4,11.1
115218303,"Cumberland",15,"SOUTH MIDDLETON SD     ",8,68.5,86.4,27.8,40.7,16.0,15.4,42.0,44.4,8.0,5.6
115218303,"Cumberland",15,"SOUTH MIDDLETON SD     ",11,48.5,60.5,19.9,28.6,23.0,28.6,19.8,40.7,21.6,17.9
115219002,"Cumberland",15,"WEST SHORE SD          ",5,63.5,60.6,34.3,29.2,19.4,17.2,24.7,35.9,22.4,16.9
115219002,"Cumberland",15,"WEST SHORE SD          ",8,57.0,68.6,20.0,37.0,21.0,22.0,29.2,39.4,17.7,13.7
115219002,"Cumberland",15,"WEST SHORE SD          ",11,47.6,55.5,20.5,27.1,21.2,31.3,16.8,38.7,18.5,26.0
115221402,"Dauphin",15,"CENTRAL DAUPHIN SD     ",5,68.9,63.4,40.3,28.6,18.5,12.6,31.6,31.8,21.9,14.8
115221402,"Dauphin",15,"CENTRAL DAUPHIN SD     ",8,54.2,69.6,19.4,34.8,21.2,24.6,24.7,44.9,16.9,13.6
115221402,"Dauphin",15,"CENTRAL DAUPHIN SD     ",11,50.6,64.1,24.5,26.1,22.4,27.0,24.3,39.8,18.0,17.9
115221607,"Dauphin",15,"DAUPHIN CO AVTS        ",11,25.1,28.5,4.3,20.8,27.1,47.8,3.9,24.6,30.0,41.5
115221753,"Dauphin",15,"DERRY TOWNSHIP SD      ",5,69.7,71.8,41.5,28.2,19.8,10.5,37.5,34.3,16.1,12.1
115221753,"Dauphin",15,"DERRY TOWNSHIP SD      ",8,78.2,86.9,47.6,30.6,12.3,9.5,58.3,28.6,5.6,7.5
115221753,"Dauphin",15,"DERRY TOWNSHIP SD      ",11,71.7,78.5,49.6,22.1,14.5,13.7,38.9,39.6,8.7,12.8
115222504,"Dauphin",15,"HALIFAX AREA SD        ",5,54.3,55.3,30.9,23.4,23.4,22.3,26.6,28.7,27.7,17.0
115222504,"Dauphin",15,"HALIFAX AREA SD        ",8,36.3,73.7,15.4,20.9,36.3,27.5,28.6,45.1,9.9,16.5
115222504,"Dauphin",15,"HALIFAX AREA SD        ",11,40.3,57.2,13.0,27.3,22.1,37.7,11.7,45.5,20.8,22.1
115222752,"Dauphin",15,"HARRISBURG CITY SD     ",5,16.1,21.2,3.4,12.7,17.3,66.7,4.4,16.8,21.8,57.1
115222752,"Dauphin",15,"HARRISBURG CITY SD     ",8,12.8,26.3,1.3,11.5,16.3,70.9,3.0,23.3,20.4,53.3
115222752,"Dauphin",15,"HARRISBURG CITY SD     ",11,7.2,19.3,2.6,4.6,16.5,76.3,2.9,16.4,22.2,58.5
115223360,"Dauphin",15,"RONALD H BROWN CS      ",5,7.7,5.6,1.9,5.8,23.1,69.2,0.0,5.6,25.9,68.5
115223360,"Dauphin",15,"RONALD H BROWN CS      ",8,8.7,30.4,0.0,8.7,26.1,65.2,0.0,30.4,39.1,30.4
115224003,"Dauphin",15,"LOWER DAUPHIN SD       ",5,62.7,64.4,35.9,26.8,19.2,18.1,28.9,35.5,18.1,17.4
115224003,"Dauphin",15,"LOWER DAUPHIN SD       ",8,57.9,76.5,24.1,33.8,26.2,15.9,33.8,42.7,13.1,10.4
115224003,"Dauphin",15,"LOWER DAUPHIN SD       ",11,63.4,69.9,34.0,29.4,17.4,19.1,27.0,42.9,15.2,14.9
115226003,"Dauphin",15,"MIDDLETOWN AREA SD     ",5,43.2,58.8,10.2,33.0,29.3,27.4,25.0,33.8,20.4,20.8
115226003,"Dauphin",15,"MIDDLETOWN AREA SD     ",8,47.5,62.2,9.7,37.8,23.5,29.0,16.6,45.6,19.4,18.4
115226003,"Dauphin",15,"MIDDLETOWN AREA SD     ",11,52.2,66.5,26.1,26.1,28.9,18.9,22.0,44.5,20.9,12.6
115226103,"Dauphin",15,"MILLERSBURG AREA SD    ",5,64.0,68.0,32.0,32.0,26.7,9.3,37.3,30.7,25.3,6.7
115226103,"Dauphin",15,"MILLERSBURG AREA SD    ",8,46.1,71.9,10.1,36.0,29.2,24.7,23.6,48.3,18.0,10.1
115226103,"Dauphin",15,"MILLERSBURG AREA SD    ",11,62.5,68.8,25.0,37.5,12.5,25.0,25.0,43.8,18.8,12.5
115228003,"Dauphin",15,"STEELTON-HIGHSPIRE SD  ",5,29.1,31.1,9.7,19.4,23.3,47.6,11.7,19.4,30.1,38.8
115228003,"Dauphin",15,"STEELTON-HIGHSPIRE SD  ",8,15.2,35.1,2.2,13.0,27.2,57.6,5.3,29.8,28.7,36.2
115228003,"Dauphin",15,"STEELTON-HIGHSPIRE SD  ",11,19.5,38.5,1.2,18.3,34.1,46.3,2.4,36.1,28.9,32.5
115228303,"Dauphin",15,"SUSQUEHANNA TOWNSHIP SD",5,60.3,71.2,34.1,26.2,24.5,15.3,36.7,34.5,13.5,15.3
115228303,"Dauphin",15,"SUSQUEHANNA TOWNSHIP SD",8,57.6,71.4,20.1,37.5,22.0,20.5,33.6,37.8,17.8,10.8
115228303,"Dauphin",15,"SUSQUEHANNA TOWNSHIP SD",11,61.5,69.7,37.7,23.8,17.3,21.2,28.1,41.6,15.2,15.2
115229003,"Dauphin",15,"UPPER DAUPHIN AREA SD  ",5,61.2,64.4,24.0,37.2,21.7,17.1,28.7,35.7,22.5,13.2
115229003,"Dauphin",15,"UPPER DAUPHIN AREA SD  ",8,61.3,61.4,17.9,43.4,21.7,17.0,20.8,40.6,28.3,10.4
115229003,"Dauphin",15,"UPPER DAUPHIN AREA SD  ",11,41.9,59.4,15.5,26.4,30.0,28.2,20.7,38.7,20.7,19.8
125000000,"Delaware",25,"DELAWARE CO IU 25      ",5,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,16.7,83.3
125000000,"Delaware",25,"DELAWARE CO IU 25      ",8,0.0,6.3,0.0,0.0,7.7,92.3,0.0,6.3,25.0,68.8
125000000,"Delaware",25,"DELAWARE CO IU 25      ",11,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
125231232,"Delaware",25,"CHESTER-UPLAND SD      ",5,20.6,19.9,3.2,17.4,21.5,57.9,3.4,16.5,20.9,59.1
125231232,"Delaware",25,"CHESTER-UPLAND SD      ",8,29.7,39.3,10.0,19.7,17.2,53.2,20.5,18.8,20.2,40.5
125231232,"Delaware",25,"CHESTER-UPLAND SD      ",11,4.4,14.5,0.4,4.0,15.2,80.3,0.9,13.6,16.6,68.9
125231303,"Delaware",25,"CHICHESTER SD          ",5,67.1,67.5,31.3,35.8,19.6,13.2,27.9,39.6,18.5,14.0
125231303,"Delaware",25,"CHICHESTER SD          ",8,53.2,62.3,14.7,38.5,28.2,18.6,19.2,43.1,21.1,16.6
125231303,"Delaware",25,"CHICHESTER SD          ",11,35.5,48.8,17.6,17.9,19.4,45.1,15.3,33.5,17.5,33.8
125232900,"Delaware",25,"VILLAGE CS OF CHESTER-U",5,0.0,7.5,0.0,0.0,12.7,87.3,1.9,5.6,24.1,68.5
125232900,"Delaware",25,"VILLAGE CS OF CHESTER-U",8,1.7,18.6,1.7,0.0,6.9,91.4,1.7,16.9,25.4,55.9
125232900,"Delaware",25,"VILLAGE CS OF CHESTER-U",11,,,".",".",".",".",".",".",".","."
125232910,"Delaware",25,"CHESTER CHARTER SCH    ",5,0.0,5.9,0.0,0.0,2.0,98.0,2.0,3.9,15.7,78.4
125232910,"Delaware",25,"CHESTER CHARTER SCH    ",8,14.6,17.1,2.4,12.2,31.7,53.7,0.0,17.1,36.6,46.3
125232950,"Delaware",25,"CHESTER COMM CS        ",5,13.7,27.5,3.9,9.8,47.1,39.2,5.9,21.6,31.4,41.2
125234103,"Delaware",25,"GARNET VALLEY SD       ",5,76.4,87.9,45.0,31.4,14.6,9.0,55.9,32.0,7.8,4.3
125234103,"Delaware",25,"GARNET VALLEY SD       ",8,81.9,86.2,43.5,38.4,10.5,7.6,50.0,36.2,8.3,5.4
125234103,"Delaware",25,"GARNET VALLEY SD       ",11,67.5,79.5,37.3,30.2,19.1,13.3,33.3,46.2,12.0,8.4
125234502,"Delaware",25,"HAVERFORD TOWNSHIP SD  ",5,89.1,84.9,60.0,29.1,7.6,3.4,51.5,33.4,9.4,5.7
125234502,"Delaware",25,"HAVERFORD TOWNSHIP SD  ",8,66.0,75.6,29.4,36.6,17.8,16.2,37.7,37.9,15.4,9.0
125234502,"Delaware",25,"HAVERFORD TOWNSHIP SD  ",11,66.0,71.5,41.2,24.8,16.2,17.8,33.5,38.0,13.0,15.5
125235103,"Delaware",25,"INTERBORO SD           ",5,64.9,71.3,33.6,31.3,25.1,10.0,33.0,38.3,18.4,10.3
125235103,"Delaware",25,"INTERBORO SD           ",8,62.4,74.5,24.1,38.3,20.7,16.9,37.6,36.9,15.4,10.1
125235103,"Delaware",25,"INTERBORO SD           ",11,47.2,59.4,17.8,29.4,23.4,29.4,18.0,41.4,21.3,19.2
125235502,"Delaware",25,"MARPLE NEWTOWN SD      ",5,80.9,86.7,51.3,29.6,13.8,5.4,55.2,31.5,10.0,3.3
125235502,"Delaware",25,"MARPLE NEWTOWN SD      ",8,75.3,81.4,37.0,38.3,12.7,12.0,50.2,31.2,11.0,7.6
125235502,"Delaware",25,"MARPLE NEWTOWN SD      ",11,59.5,70.3,30.3,29.2,16.9,23.6,25.6,44.7,18.4,11.3
125236903,"Delaware",25,"PENN-DELCO SD          ",5,74.2,71.6,46.7,27.5,18.3,7.4,38.0,33.6,18.8,9.6
125236903,"Delaware",25,"PENN-DELCO SD          ",8,60.9,72.9,21.1,39.8,23.5,15.5,29.9,43.0,17.1,10.0
125236903,"Delaware",25,"PENN-DELCO SD          ",11,57.9,62.9,32.7,25.2,21.7,20.4,21.7,41.2,22.6,14.6
125237603,"Delaware",25,"RADNOR TOWNSHIP SD     ",5,83.4,86.3,48.7,34.7,12.2,4.4,55.6,30.7,8.1,5.6
125237603,"Delaware",25,"RADNOR TOWNSHIP SD     ",8,86.5,90.9,57.1,29.4,8.3,5.2,58.9,32.0,4.3,4.7
125237603,"Delaware",25,"RADNOR TOWNSHIP SD     ",11,86.6,85.8,62.2,24.4,6.2,7.1,42.2,43.6,10.2,4.0
125237702,"Delaware",25,"RIDLEY SD              ",5,64.1,60.7,27.6,36.5,22.4,13.5,23.7,37.0,24.0,15.4
125237702,"Delaware",25,"RIDLEY SD              ",8,45.2,67.4,11.9,33.3,25.6,29.1,23.8,43.6,17.6,15.0
125237702,"Delaware",25,"RIDLEY SD              ",11,48.2,53.4,21.4,26.8,21.2,30.5,14.7,38.7,25.5,21.0
125237903,"Delaware",25,"ROSE TREE MEDIA SD     ",5,76.4,79.7,47.8,28.6,14.0,9.6,49.8,29.9,14.0,6.3
125237903,"Delaware",25,"ROSE TREE MEDIA SD     ",8,76.1,84.8,48.4,27.7,14.5,9.4,44.3,40.5,10.0,5.2
125237903,"Delaware",25,"ROSE TREE MEDIA SD     ",11,64.2,81.7,36.4,27.8,20.9,14.9,36.4,45.3,11.4,7.0
125238402,"Delaware",25,"SOUTHEAST DELCO SD     ",5,34.6,42.9,13.4,21.2,27.6,37.8,14.6,28.3,22.4,34.7
125238402,"Delaware",25,"SOUTHEAST DELCO SD     ",8,25.6,35.1,6.6,19.0,31.4,43.1,6.1,29.0,29.4,35.5
125238402,"Delaware",25,"SOUTHEAST DELCO SD     ",11,23.6,38.3,5.5,18.1,23.6,52.8,5.8,32.5,27.2,34.5
125238502,"Delaware",25,"SPRINGFIELD SD         ",5,76.9,76.5,49.3,27.6,13.8,9.2,46.1,30.4,11.1,12.4
125238502,"Delaware",25,"SPRINGFIELD SD         ",8,73.5,75.9,34.7,38.8,12.6,13.9,35.9,40.0,13.9,10.2
125238502,"Delaware",25,"SPRINGFIELD SD         ",11,69.4,63.3,34.2,35.2,17.4,13.2,18.2,45.1,21.3,15.4
125239452,"Delaware",25,"UPPER DARBY SD         ",5,50.1,52.7,25.8,24.3,24.1,25.7,22.7,30.0,22.7,24.6
125239452,"Delaware",25,"UPPER DARBY SD         ",8,38.7,53.6,16.3,22.4,25.6,35.8,19.9,33.7,23.8,22.7
125239452,"Delaware",25,"UPPER DARBY SD         ",11,44.3,53.6,23.1,21.2,20.5,35.2,16.8,36.8,20.8,25.5
125239603,"Delaware",25,"WALLINGFORD-SWARTHMORE ",5,88.6,87.1,69.8,18.8,8.2,3.1,65.6,21.5,9.0,3.9
125239603,"Delaware",25,"WALLINGFORD-SWARTHMORE ",8,76.8,83.1,44.3,32.5,13.8,9.3,58.5,24.6,9.3,7.6
125239603,"Delaware",25,"WALLINGFORD-SWARTHMORE ",11,72.2,73.2,42.7,29.5,12.8,14.9,35.0,38.2,13.4,13.4
125239652,"Delaware",25,"WILLIAM PENN SD        ",5,27.4,37.0,8.6,18.8,31.5,41.0,13.3,23.7,31.9,31.0
125239652,"Delaware",25,"WILLIAM PENN SD        ",8,24.8,39.3,4.7,20.1,30.3,44.9,8.5,30.8,29.7,31.0
125239652,"Delaware",25,"WILLIAM PENN SD        ",11,16.9,35.6,3.9,13.0,21.4,61.7,4.8,30.8,23.8,40.6
109243503,"Elk",9,"JOHNSONBURG AREA SD    ",5,57.6,62.7,16.9,40.7,25.4,16.9,30.5,32.2,18.6,18.6
109243503,"Elk",9,"JOHNSONBURG AREA SD    ",8,41.7,70.0,15.0,26.7,33.3,25.0,25.0,45.0,15.0,15.0
109243503,"Elk",9,"JOHNSONBURG AREA SD    ",11,50.0,63.2,17.6,32.4,22.1,27.9,14.7,48.5,27.9,8.8
109246003,"Elk",9,"RIDGWAY AREA SD        ",5,68.7,71.6,29.9,38.8,17.9,13.4,34.3,37.3,11.9,16.4
109246003,"Elk",9,"RIDGWAY AREA SD        ",8,77.0,85.1,31.0,46.0,16.1,6.9,48.3,36.8,8.0,6.9
109246003,"Elk",9,"RIDGWAY AREA SD        ",11,50.0,62.3,19.3,30.7,20.2,29.8,12.3,50.0,17.5,20.2
109248003,"Elk",9,"SAINT MARYS AREA SD    ",5,69.4,71.8,44.1,25.3,20.6,10.0,41.8,30.0,19.4,8.8
109248003,"Elk",9,"SAINT MARYS AREA SD    ",8,50.7,67.4,18.4,32.3,26.7,22.6,25.7,41.7,20.2,12.4
109248003,"Elk",9,"SAINT MARYS AREA SD    ",11,51.5,58.2,20.9,30.6,24.0,24.5,18.9,39.3,24.0,17.9
105000000,"Erie",5,"NORTHWEST TRI-COUNTY IU",5,,,".",".",".",".",".",".",".","."
105000000,"Erie",5,"NORTHWEST TRI-COUNTY IU",8,8.7,17.4,0.0,8.7,21.7,69.6,0.0,17.4,26.1,56.5
105000000,"Erie",5,"NORTHWEST TRI-COUNTY IU",11,0.0,0.0,0.0,0.0,10.0,90.0,0.0,0.0,0.0,100.0
105251453,"Erie",5,"CORRY AREA SD          ",5,40.2,43.8,15.1,25.1,26.9,32.9,11.4,32.4,23.7,32.4
105251453,"Erie",5,"CORRY AREA SD          ",8,45.6,63.4,10.5,35.1,28.3,26.2,14.7,48.7,23.0,13.6
105251453,"Erie",5,"CORRY AREA SD          ",11,51.6,59.5,21.3,30.3,25.0,23.4,20.7,38.8,23.9,16.5
105252602,"Erie",5,"ERIE CITY SD           ",5,52.5,48.7,22.7,29.8,20.2,27.3,20.3,28.4,23.2,28.2
105252602,"Erie",5,"ERIE CITY SD           ",8,30.8,43.6,6.3,24.5,25.6,43.6,13.4,30.2,24.7,31.8
105252602,"Erie",5,"ERIE CITY SD           ",11,39.7,56.6,14.3,25.4,23.7,36.6,15.4,41.2,24.6,18.8
105252920,"Erie",5,"GECAC COMMUNITY CS     ",5,21.6,18.9,5.4,16.2,18.9,59.5,5.4,13.5,21.6,59.5
105252920,"Erie",5,"GECAC COMMUNITY CS     ",8,4.5,9.1,0.0,4.5,18.2,77.3,0.0,9.1,22.7,68.2
105253303,"Erie",5,"FAIRVIEW SD            ",5,63.9,84.9,25.2,38.7,22.7,13.4,52.1,32.8,9.2,5.9
105253303,"Erie",5,"FAIRVIEW SD            ",8,77.0,88.0,32.0,45.0,15.0,8.0,45.0,43.0,5.0,7.0
105253303,"Erie",5,"FAIRVIEW SD            ",11,73.8,83.8,38.7,35.1,10.8,15.3,32.4,51.4,9.0,7.2
105253553,"Erie",5,"FORT LEBOEUF SD        ",5,62.2,67.4,31.4,30.8,24.9,13.0,39.6,27.8,19.5,13.0
105253553,"Erie",5,"FORT LEBOEUF SD        ",8,51.5,64.5,23.7,27.8,23.7,24.9,24.3,40.2,20.1,15.4
105253553,"Erie",5,"FORT LEBOEUF SD        ",11,53.2,66.7,24.5,28.7,24.5,22.3,20.1,46.6,16.4,16.9
105253903,"Erie",5,"GENERAL MCLANE SD      ",5,61.6,70.1,25.8,35.8,23.7,14.7,38.7,31.4,17.8,12.0
105253903,"Erie",5,"GENERAL MCLANE SD      ",8,62.3,76.8,22.8,39.5,17.2,20.5,43.3,33.5,12.6,10.7
105253903,"Erie",5,"GENERAL MCLANE SD      ",11,63.3,73.0,38.1,25.2,21.1,15.6,32.4,40.6,17.4,9.6
105254053,"Erie",5,"GIRARD SD              ",5,58.1,54.8,28.4,29.7,29.1,12.8,20.3,34.5,34.5,10.8
105254053,"Erie",5,"GIRARD SD              ",8,56.7,57.2,19.6,37.1,25.2,18.2,13.1,44.1,24.1,18.6
105254053,"Erie",5,"GIRARD SD              ",11,57.6,63.6,31.8,25.8,22.0,20.5,13.6,50.0,20.5,15.9
105254353,"Erie",5,"HARBOR CREEK SD        ",5,70.1,84.0,31.9,38.2,20.8,9.0,44.4,39.6,8.3,7.6
105254353,"Erie",5,"HARBOR CREEK SD        ",8,61.5,72.4,17.2,44.3,22.4,16.1,23.4,49.0,19.8,7.8
105254353,"Erie",5,"HARBOR CREEK SD        ",11,58.7,72.9,20.7,38.0,21.3,20.0,22.6,50.3,17.4,9.7
105256553,"Erie",5,"IROQUOIS SD            ",5,50.6,56.0,26.9,23.7,18.3,31.2,19.4,36.6,21.5,22.6
105256553,"Erie",5,"IROQUOIS SD            ",8,48.4,57.9,14.7,33.7,27.4,24.2,14.7,43.2,21.1,21.1
105256553,"Erie",5,"IROQUOIS SD            ",11,45.9,65.3,14.3,31.6,23.5,30.6,18.4,46.9,16.3,18.4
105257602,"Erie",5,"MILLCREEK TOWNSHIP SD  ",5,80.2,72.8,42.9,37.3,13.3,6.6,36.5,36.3,18.2,9.0
105257602,"Erie",5,"MILLCREEK TOWNSHIP SD  ",8,73.6,74.1,29.9,43.7,15.7,10.8,30.6,43.5,18.4,7.5
105257602,"Erie",5,"MILLCREEK TOWNSHIP SD  ",11,57.4,67.1,25.2,32.2,22.6,20.0,23.6,43.5,20.6,12.2
105258303,"Erie",5,"NORTH EAST SD          ",5,67.4,75.9,34.8,32.6,19.9,12.8,50.4,25.5,16.3,7.8
105258303,"Erie",5,"NORTH EAST SD          ",8,67.4,75.7,26.4,41.0,19.4,13.2,35.4,40.3,11.8,12.5
105258303,"Erie",5,"NORTH EAST SD          ",11,58.4,66.2,23.1,35.3,23.7,17.9,17.2,49.0,18.5,15.3
105258503,"Erie",5,"NORTHWESTERN  SD       ",5,56.9,54.6,31.1,25.8,25.8,17.4,27.3,27.3,24.2,21.2
105258503,"Erie",5,"NORTHWESTERN  SD       ",8,54.7,54.6,16.8,37.9,21.7,23.6,15.5,39.1,27.3,18.0
105258503,"Erie",5,"NORTHWESTERN  SD       ",11,38.0,45.7,12.1,25.9,25.9,36.2,12.1,33.6,31.0,23.3
105259103,"Erie",5,"UNION CITY AREA SD     ",5,45.6,44.1,21.8,23.8,26.7,27.7,19.6,24.5,26.5,29.4
