,The 2012 PSSA Science - District Proficiency Results by Grade Level*,,,,,,,,,
,*Full Academic Year Students; No PASA/PSSA-M Scores. Percentages were rounded to the nearest one-tenth. Proficiency percentages may not add up to 100 due to rounding.,,,,,,,,,
,,,,,,,,,,
AUN,County,IU Number,District,Grade,Group,Number Scored Science,% Advanced Science,% Proficient Science,% Basic Science,% Below Basic Science
103027503,Allegheny,3,PLUM BOROUGH SD,4,All Students,288,61.5,31.6,6.3,0.7
103027503,Allegheny,3,PLUM BOROUGH SD,8,All Students,294,36.7,44.9,12.2,6.1
103027503,Allegheny,3,PLUM BOROUGH SD,11,All Students,306,12.7,35.3,46.7,5.2
103027753,Allegheny,3,QUAKER VALLEY SD,4,All Students,137,74.5,21.2,3.6,0.7
103027753,Allegheny,3,QUAKER VALLEY SD,8,All Students,127,39.4,36.2,15.7,8.7
103027753,Allegheny,3,QUAKER VALLEY SD,11,All Students,131,22.1,35.1,32.8,9.9
103028203,Allegheny,3,RIVERVIEW SD,4,All Students,92,62.0,33.7,4.3,0.0
103028203,Allegheny,3,RIVERVIEW SD,8,All Students,71,23.9,40.8,15.5,19.7
103028203,Allegheny,3,RIVERVIEW SD,11,All Students,68,22.1,30.9,39.7,7.4
103028302,Allegheny,3,SHALER AREA SD,4,All Students,322,37.0,50.9,9.9,2.2
103028302,Allegheny,3,SHALER AREA SD,8,All Students,372,28.2,36.8,21.2,13.7
103028302,Allegheny,3,SHALER AREA SD,11,All Students,327,16.2,28.7,47.7,7.3
103028653,Allegheny,3,SOUTH ALLEGHENY SD,4,All Students,100,36.0,44.0,11.0,9.0
103028653,Allegheny,3,SOUTH ALLEGHENY SD,8,All Students,117,17.9,27.4,24.8,29.9
103028653,Allegheny,3,SOUTH ALLEGHENY SD,11,All Students,114,5.3,28.1,46.5,20.2
103028703,Allegheny,3,SOUTH FAYETTE TOWNSHIP SD,4,All Students,197,75.1,24.4,0.5,0.0
103028703,Allegheny,3,SOUTH FAYETTE TOWNSHIP SD,8,All Students,193,42.5,45.1,8.8,3.6
103028703,Allegheny,3,SOUTH FAYETTE TOWNSHIP SD,11,All Students,166,20.5,38.6,35.5,5.4
103028753,Allegheny,3,SOUTH PARK SD,4,All Students,152,48.7,44.7,5.9,0.7
103028753,Allegheny,3,SOUTH PARK SD,8,All Students,147,20.4,42.9,25.2,11.6
103028753,Allegheny,3,SOUTH PARK SD,11,All Students,191,24.1,38.7,31.9,5.2
103028833,Allegheny,3,STEEL VALLEY SD,4,All Students,108,41.7,39.8,12.0,6.5
103028833,Allegheny,3,STEEL VALLEY SD,8,All Students,132,27.3,28.0,19.7,25.0
