,The 2012 PSSA Writing - District Proficiency Results  by Grade Level*,,,,,,,,,
,*Full Academic Year Students; No PASA/PSSA-M Scores. Percentages were rounded to the nearest one-tenth. Proficiency percentages may not add up to 100 due to rounding.,,,,,,,,,
,,,,,,,,,,
AUN,County,IU Number,District,Grade,Group,Number Scored Writing,% Advanced Writing,% Proficient Writing,% Basic Writing,% Below Basic Writing
127040503,Beaver,27,ALIQUIPPA SD,5,All Students,91,0.0,17.6,80.2,2.2
127040503,Beaver,27,ALIQUIPPA SD,8,All Students,80,0.0,42.5,50.0,7.5
127040503,Beaver,27,ALIQUIPPA SD,11,All Students,76,1.3,36.8,53.9,7.9
127040703,Beaver,27,AMBRIDGE AREA SD,5,All Students,227,0.9,59.9,37.9,1.3
127040703,Beaver,27,AMBRIDGE AREA SD,8,All Students,189,3.7,59.3,33.3,3.7
127040703,Beaver,27,AMBRIDGE AREA SD,11,All Students,159,1.9,67.3,24.5,6.3
127041203,Beaver,27,BEAVER AREA SD,5,All Students,158,5.7,87.3,6.3,0.6
127041203,Beaver,27,BEAVER AREA SD,8,All Students,153,11.1,75.8,12.4,0.7
127041203,Beaver,27,BEAVER AREA SD,11,All Students,163,19.6,74.8,5.5,0.0
127041503,Beaver,27,BIG BEAVER FALLS AREA SD,5,All Students,124,0.0,74.2,25.8,0.0
127041503,Beaver,27,BIG BEAVER FALLS AREA SD,8,All Students,104,0.0,52.9,44.2,2.9
127041503,Beaver,27,BIG BEAVER FALLS AREA SD,11,All Students,104,2.9,72.1,21.2,3.8
127041603,Beaver,27,BLACKHAWK SD,5,All Students,153,0.7,81.7,17.6,0.0
127041603,Beaver,27,BLACKHAWK SD,8,All Students,208,7.2,76.4,15.4,1.0
127041603,Beaver,27,BLACKHAWK SD,11,All Students,207,12.1,80.7,6.3,1.0
127042003,Beaver,27,CENTRAL VALLEY SD,5,All Students,149,1.3,67.1,29.5,2.0
127042003,Beaver,27,CENTRAL VALLEY SD,8,All Students,199,4.0,62.8,31.2,2.0
127042003,Beaver,27,CENTRAL VALLEY SD,11,All Students,184,3.8,82.1,13.0,1.1
127042853,Beaver,27,FREEDOM AREA SD,5,All Students,102,1.0,83.3,15.7,0.0
127042853,Beaver,27,FREEDOM AREA SD,8,All Students,118,25.4,64.4,8.5,1.7
127042853,Beaver,27,FREEDOM AREA SD,11,All Students,102,30.4,58.8,5.9,4.9
127044103,Beaver,27,HOPEWELL AREA SD,5,All Students,153,0.0,63.4,35.9,0.7
127044103,Beaver,27,HOPEWELL AREA SD,8,All Students,195,9.2,80.5,9.7,0.5
127044103,Beaver,27,HOPEWELL AREA SD,11,All Students,221,10.4,85.1,3.6,0.9
127045303,Beaver,27,MIDLAND BOROUGH SD,5,All Students,32,0.0,81.3,18.8,0.0
127045303,Beaver,27,MIDLAND BOROUGH SD,8,All Students,30,10.0,86.7,3.3,0.0
127045653,Beaver,27,NEW BRIGHTON AREA SD,5,All Students,115,0.9,75.7,22.6,0.9
127045653,Beaver,27,NEW BRIGHTON AREA SD,8,All Students,120,5.8,85.8,5.0,3.3
127045653,Beaver,27,NEW BRIGHTON AREA SD,11,All Students,124,4.8,68.5,20.2,6.5
127045853,Beaver,27,RIVERSIDE BEAVER COUNTY SD,5,All Students,128,3.1,85.9,10.9,0.0
127045853,Beaver,27,RIVERSIDE BEAVER COUNTY SD,8,All Students,102,10.8,82.4,6.9,0.0
127045853,Beaver,27,RIVERSIDE BEAVER COUNTY SD,11,All Students,142,8.5,84.5,4.9,2.1
127046903,Beaver,27,ROCHESTER AREA SD,5,All Students,58,0.0,82.8,17.2,0.0
127046903,Beaver,27,ROCHESTER AREA SD,8,All Students,49,14.3,65.3,20.4,0.0
127046903,Beaver,27,ROCHESTER AREA SD,11,All Students,63,1.6,82.5,14.3,1.6
127047404,Beaver,27,SOUTH SIDE AREA SD,5,All Students,80,6.3,81.3,11.3,1.3
127047404,Beaver,27,SOUTH SIDE AREA SD,8,All Students,91,13.2,79.1,7.7,0.0
127047404,Beaver,27,SOUTH SIDE AREA SD,11,All Students,93,12.9,71.0,14.0,2.2
127049303,Beaver,27,WESTERN BEAVER COUNTY SD,5,All Students,53,0.0,47.2,50.9,1.9
