"AUN Number","County","IU","District Name","Grade","% Advanced/Proficient Math","% Advanced/Proficient Reading","% Advanced Math","% Proficient Math","% Basic Math","% Below Basic Math","% Advanced Reading","% Proficient Reading","% Basic Reading","% Below Basic Reading"
108112203,"CAMBRIA",8,"FOREST HILLS SD","11",45.2,61.5,24.0,21.2,24.6,30.2,24.6,36.9,22.9,15.6
108112502,"CAMBRIA",8,"GREATER JOHNSTOWN SD","05",51.9,50.6,31.8,20.1,14.2,33.9,28.6,22.0,22.4,27.0
108112502,"CAMBRIA",8,"GREATER JOHNSTOWN SD","08",49.5,53.8,14.0,35.5,18.9,31.6,19.7,34.1,20.5,25.8
108112502,"CAMBRIA",8,"GREATER JOHNSTOWN SD","11",28.5,52.6,7.2,21.3,18.8,52.7,17.7,34.9,23.9,23.4
108114503,"CAMBRIA",8,"NORTHERN CAMBRIA SD","05",59.2,62.3,28.0,31.2,17.2,23.7,37.6,24.7,29.0,8.6
108114503,"CAMBRIA",8,"NORTHERN CAMBRIA SD","08",60.4,74.2,31.7,28.7,23.8,15.8,27.7,46.5,12.9,12.9
108114503,"CAMBRIA",8,"NORTHERN CAMBRIA SD","11",45.0,65.1,12.4,32.6,27.0,28.1,20.2,44.9,13.5,21.3
108116003,"CAMBRIA",8,"PENN CAMBRIA SD","05",69.1,65.5,33.6,35.5,17.3,13.6,25.5,40.0,20.9,13.6
108116003,"CAMBRIA",8,"PENN CAMBRIA SD","08",59.5,78.4,20.9,38.6,25.3,15.2,31.6,46.8,13.9,7.6
108116003,"CAMBRIA",8,"PENN CAMBRIA SD","11",38.4,58.1,9.9,28.5,24.4,37.2,11.6,46.5,21.5,20.3
108116303,"CAMBRIA",8,"PORTAGE AREA SD","05",60.6,80.3,22.7,37.9,27.3,12.1,43.9,36.4,10.6,9.1
108116303,"CAMBRIA",8,"PORTAGE AREA SD","08",53.6,66.6,18.8,34.8,31.9,14.5,18.8,47.8,18.8,14.5
108116303,"CAMBRIA",8,"PORTAGE AREA SD","11",58.1,66.6,30.9,27.2,16.0,25.9,29.6,37.0,19.8,13.6
108116503,"CAMBRIA",8,"RICHLAND SD","05",81.3,81.3,50.0,31.3,14.3,4.5,53.6,27.7,12.5,6.3
108116503,"CAMBRIA",8,"RICHLAND SD","08",80.3,86.2,42.3,38.0,11.7,8.0,48.2,38.0,8.0,5.8
108116503,"CAMBRIA",8,"RICHLAND SD","11",78.8,88.7,47.0,31.8,13.6,7.6,53.4,35.3,6.0,5.3
108118503,"CAMBRIA",8,"WESTMONT HILLTOP SD","05",70.3,71.9,39.8,30.5,18.8,10.9,46.1,25.8,21.1,7.0
108118503,"CAMBRIA",8,"WESTMONT HILLTOP SD","08",75.4,80.8,45.8,29.6,14.8,9.9,46.8,34.0,7.8,11.3
108118503,"CAMBRIA",8,"WESTMONT HILLTOP SD","11",62.1,73.8,27.6,34.5,18.6,19.3,29.7,44.1,17.9,8.3
109122703,"CAMERON",9,"CAMERON COUNTY SD","05",61.1,74.1,35.1,26.0,23.4,15.6,36.4,37.7,19.5,6.5
109122703,"CAMERON",9,"CAMERON COUNTY SD","08",47.1,65.9,11.8,35.3,21.2,31.8,24.7,41.2,18.8,15.3
109122703,"CAMERON",9,"CAMERON COUNTY SD","11",42.7,58.4,20.2,22.5,19.1,38.2,23.6,34.8,20.2,21.3
121135003,"CARBON",21,"JIM THORPE AREA SD","05",50.0,49.4,14.4,35.6,28.1,21.9,15.6,33.8,29.4,21.3
121135003,"CARBON",21,"JIM THORPE AREA SD","08",37.5,52.0,8.5,29.0,29.5,33.0,17.5,34.5,22.0,26.0
121135003,"CARBON",21,"JIM THORPE AREA SD","11",58.3,68.5,21.3,37.0,18.5,23.1,27.8,40.7,18.5,13.0
121135503,"CARBON",21,"LEHIGHTON AREA SD","05",67.1,68.0,35.6,31.5,19.5,13.4,41.3,26.7,22.7,9.3
121135503,"CARBON",21,"LEHIGHTON AREA SD","08",61.8,74.3,20.3,41.5,20.3,17.8,24.5,49.8,14.1,11.6
121135503,"CARBON",21,"LEHIGHTON AREA SD","11",49.4,58.3,22.0,27.4,26.2,24.4,16.0,42.3,18.4,23.3
121136503,"CARBON",21,"PALMERTON AREA SD","05",53.7,60.7,23.5,30.2,22.8,23.5,30.7,30.0,22.0,17.3
121136503,"CARBON",21,"PALMERTON AREA SD","08",60.9,82.0,23.7,37.2,21.8,17.3,53.8,28.2,9.6,8.3
121136503,"CARBON",21,"PALMERTON AREA SD","11",38.9,49.6,17.3,21.6,26.6,34.5,15.1,34.5,29.5,20.9
121136603,"CARBON",21,"PANTHER VALLEY SD","05",60.3,53.3,29.2,31.1,26.4,13.2,21.9,31.4,30.5,16.2
121136603,"CARBON",21,"PANTHER VALLEY SD","08",47.9,58.7,9.9,38.0,29.8,22.3,24.8,33.9,28.1,13.2
121136603,"CARBON",21,"PANTHER VALLEY SD","11",32.8,36.5,5.7,27.1,24.3,42.9,8.1,28.4,27.0,36.5
121139004,"CARBON",21,"WEATHERLY AREA SD","05",80.6,64.5,53.2,27.4,9.7,9.7,43.5,21.0,16.1,19.4
121139004,"CARBON",21,"WEATHERLY AREA SD","08",80.3,80.3,47.0,33.3,10.6,9.1,48.5,31.8,10.6,9.1
121139004,"CARBON",21,"WEATHERLY AREA SD","11",54.4,70.2,22.8,31.6,22.8,22.8,22.8,47.4,15.8,14.0
110141003,"CENTRE",10,"BALD EAGLE AREA SD","05",74.0,71.0,42.8,31.2,10.1,15.9,38.4,32.6,15.9,13.0
110141003,"CENTRE",10,"BALD EAGLE AREA SD","08",51.8,70.8,14.6,37.2,25.6,22.6,36.0,34.8,16.5,12.8
110141003,"CENTRE",10,"BALD EAGLE AREA SD","11",42.8,54.6,13.9,28.9,24.9,32.4,20.7,33.9,27.6,17.8
110141103,"CENTRE",10,"BELLEFONTE AREA SD","05",72.9,71.2,53.7,19.2,15.9,11.2,41.4,29.8,16.3,12.6
110141103,"CENTRE",10,"BELLEFONTE AREA SD","08",67.1,72.1,22.5,44.6,18.6,14.3,35.7,36.4,14.0,14.0
110141103,"CENTRE",10,"BELLEFONTE AREA SD","11",54.0,68.4,28.1,25.9,22.8,23.2,34.2,34.2,14.9,16.7
110147003,"CENTRE",10,"PENNS VALLEY AREA SD","05",65.0,66.1,45.0,20.0,25.0,10.0,37.2,28.9,20.7,13.2
110147003,"CENTRE",10,"PENNS VALLEY AREA SD","08",65.0,81.9,27.0,38.0,17.5,17.5,37.7,44.2,8.7,9.4
110147003,"CENTRE",10,"PENNS VALLEY AREA SD","11",56.9,67.9,30.3,26.6,21.1,22.0,29.4,38.5,11.0,21.1
110148002,"CENTRE",10,"STATE COLLEGE AREA SD","05",75.8,75.2,53.5,22.3,13.3,10.9,48.3,26.9,14.3,10.5
110148002,"CENTRE",10,"STATE COLLEGE AREA SD","08",79.5,86.9,39.5,40.0,12.0,8.6,49.8,37.1,7.9,5.2
110148002,"CENTRE",10,"STATE COLLEGE AREA SD","11",74.4,74.9,47.5,26.9,12.9,12.7,41.8,33.1,12.2,13.0
124150503,"CHESTER",24,"AVON GROVE SD","05",69.4,73.4,45.5,23.9,17.9,12.6,43.7,29.7,16.3,10.3
124150503,"CHESTER",24,"AVON GROVE SD","08",72.7,77.6,38.7,34.0,13.0,14.4,43.9,33.7,12.3,10.1
124150503,"CHESTER",24,"AVON GROVE SD","11",62.4,70.0,37.6,24.8,14.1,23.5,30.3,39.7,14.4,15.6
124151902,"CHESTER",24,"COATESVILLE AREA SD","05",50.4,54.8,26.1,24.3,19.5,30.1,25.7,29.1,22.6,22.6
124151902,"CHESTER",24,"COATESVILLE AREA SD","08",46.5,59.5,17.2,29.3,24.0,29.5,25.4,34.1,18.0,22.5
124151902,"CHESTER",24,"COATESVILLE AREA SD","11",38.5,52.4,20.5,18.0,23.4,38.1,20.8,31.6,19.6,28.1
124152003,"CHESTER",24,"DOWNINGTOWN AREA SD","05",85.0,83.6,61.1,23.9,9.7,5.3,61.2,22.4,11.8,4.7
124152003,"CHESTER",24,"DOWNINGTOWN AREA SD","08",74.2,87.4,37.3,36.9,17.1,8.7,46.8,40.6,8.5,4.2
124152003,"CHESTER",24,"DOWNINGTOWN AREA SD","11",64.0,75.7,33.5,30.5,18.7,17.3,40.7,35.0,14.6,9.8
124153503,"CHESTER",24,"GREAT VALLEY SD","05",76.8,79.7,53.6,23.2,15.4,7.9,54.3,25.4,13.6,6.8
124153503,"CHESTER",24,"GREAT VALLEY SD","08",84.6,89.5,45.9,38.7,9.6,5.7,57.9,31.6,7.5,3.0
124153503,"CHESTER",24,"GREAT VALLEY SD","11",68.7,82.3,44.6,24.1,18.7,12.6,49.8,32.5,11.6,6.1
124154003,"CHESTER",24,"KENNETT CONSOLIDATED SD","05",59.1,61.2,37.5,21.6,12.6,28.2,42.9,18.3,15.3,23.6
124154003,"CHESTER",24,"KENNETT CONSOLIDATED SD","08",59.1,69.0,33.7,25.4,15.2,25.7,41.8,27.2,11.1,19.8
124154003,"CHESTER",24,"KENNETT CONSOLIDATED SD","11",61.1,64.1,35.7,25.4,10.2,28.7,32.7,31.4,13.5,22.4
124156503,"CHESTER",24,"OCTORARA AREA SD","05",69.4,72.3,41.7,27.7,18.4,12.1,41.7,30.6,16.0,11.7
124156503,"CHESTER",24,"OCTORARA AREA SD","08",56.3,63.3,13.1,43.2,24.1,19.6,24.1,39.2,15.1,21.6
124156503,"CHESTER",24,"OCTORARA AREA SD","11",38.8,52.0,14.5,24.3,21.4,39.9,15.6,36.4,22.5,25.4
124156603,"CHESTER",24,"OWEN J ROBERTS SD","05",77.6,80.6,56.7,20.9,13.1,9.3,55.7,24.9,13.9,5.5
124156603,"CHESTER",24,"OWEN J ROBERTS SD","08",75.7,81.1,45.5,30.2,16.1,8.2,46.6,34.5,12.4,6.6
124156603,"CHESTER",24,"OWEN J ROBERTS SD","11",67.4,77.9,32.0,35.4,21.0,11.7,37.6,40.3,13.2,8.8
124156703,"CHESTER",24,"OXFORD AREA SD","05",61.7,73.5,37.5,24.2,17.7,20.6,48.6,24.9,10.0,16.5
124156703,"CHESTER",24,"OXFORD AREA SD","08",56.5,75.6,18.5,38.0,25.4,18.1,38.3,37.3,10.1,14.3
124156703,"CHESTER",24,"OXFORD AREA SD","11",36.8,51.7,22.6,14.2,23.0,40.3,26.5,25.2,16.8,31.4
124157203,"CHESTER",24,"PHOENIXVILLE AREA SD","05",76.5,79.4,53.4,23.1,13.9,9.7,53.8,25.6,12.6,8.0
124157203,"CHESTER",24,"PHOENIXVILLE AREA SD","08",69.6,79.5,34.2,35.4,18.6,11.8,42.4,37.1,9.5,11.0
124157203,"CHESTER",24,"PHOENIXVILLE AREA SD","11",67.7,77.8,41.3,26.4,14.4,17.9,43.1,34.7,11.9,10.4
124157802,"CHESTER",24,"TREDYFFRIN-EASTTOWN SD","05",84.8,89.0,61.3,23.5,10.4,4.8,58.8,30.2,7.8,3.3
124157802,"CHESTER",24,"TREDYFFRIN-EASTTOWN SD","08",92.1,94.1,65.3,26.8,5.4,2.5,74.1,20.0,3.1,2.7
124157802,"CHESTER",24,"TREDYFFRIN-EASTTOWN SD","11",83.9,92.7,60.0,23.9,9.4,6.7,61.1,31.6,3.7,3.7
124158503,"CHESTER",24,"UNIONVILLE-CHADDS FORD","05",93.1,92.2,75.7,17.4,4.8,2.1,67.9,24.3,5.7,2.1
124158503,"CHESTER",24,"UNIONVILLE-CHADDS FORD","08",89.9,92.7,58.9,31.0,5.7,4.4,63.6,29.1,5.7,1.6
124158503,"CHESTER",24,"UNIONVILLE-CHADDS FORD","11",80.0,87.2,53.1,26.9,9.5,10.5,56.1,31.1,7.2,5.6
124159002,"CHESTER",24,"WEST CHESTER AREA SD","05",81.9,83.3,58.2,23.7,10.1,8.1,60.1,23.2,10.1,6.6
124159002,"CHESTER",24,"WEST CHESTER AREA SD","08",79.8,89.0,49.8,30.0,12.1,8.1,59.9,29.1,6.6,4.3
124159002,"CHESTER",24,"WEST CHESTER AREA SD","11",72.4,81.8,46.3,26.1,13.9,13.7,47.3,34.5,10.9,7.2
106160303,"CLARION",6,"ALLEGHENY-CLARION VALLE","05",79.3,69.5,41.5,37.8,17.1,3.7,36.6,32.9,18.3,12.2
106160303,"CLARION",6,"ALLEGHENY-CLARION VALLE","08",56.3,55.1,24.1,32.2,21.8,21.8,17.2,37.9,20.7,24.1
106160303,"CLARION",6,"ALLEGHENY-CLARION VALLE","11",46.6,55.4,21.9,24.7,17.8,35.6,24.3,31.1,25.7,18.9
106161203,"CLARION",6,"CLARION AREA SD","05",82.5,64.9,43.9,38.6,7.0,10.5,31.6,33.3,17.5,17.5
106161203,"CLARION",6,"CLARION AREA SD","08",68.6,82.8,24.3,44.3,18.6,12.9,45.7,37.1,7.1,10.0
106161203,"CLARION",6,"CLARION AREA SD","11",65.6,79.7,42.2,23.4,17.2,17.2,42.2,37.5,14.1,6.3
106161703,"CLARION",6,"CLARION-LIMESTONE AREA","05",58.4,66.6,27.4,31.0,25.0,16.7,33.3,33.3,17.9,15.5
106161703,"CLARION",6,"CLARION-LIMESTONE AREA","08",64.3,67.1,25.0,39.3,20.2,15.5,31.8,35.3,17.6,15.3
106161703,"CLARION",6,"CLARION-LIMESTONE AREA","11",66.7,77.8,23.6,43.1,18.1,15.3,27.8,50.0,16.7,5.6
106166503,"CLARION",6,"KEYSTONE  SD","05",63.4,64.6,31.7,31.7,14.6,22.0,26.8,37.8,19.5,15.9
106166503,"CLARION",6,"KEYSTONE  SD","08",62.0,69.7,17.4,44.6,20.7,17.4,23.8,45.9,19.7,10.7
106166503,"CLARION",6,"KEYSTONE  SD","11",40.7,63.8,18.7,22.0,37.4,22.0,26.4,37.4,22.0,14.3
106167504,"CLARION",6,"NORTH CLARION COUNTY SD","05",66.7,71.4,42.9,23.8,14.3,19.0,47.6,23.8,16.7,11.9
106167504,"CLARION",6,"NORTH CLARION COUNTY SD","08",65.6,78.7,14.8,50.8,27.9,6.6,26.2,52.5,18.0,3.3
106167504,"CLARION",6,"NORTH CLARION COUNTY SD","11",67.8,69.5,33.9,33.9,20.3,11.9,27.1,42.4,20.3,10.2
106168003,"CLARION",6,"REDBANK VALLEY SD","05",74.2,75.3,44.3,29.9,14.4,11.3,40.2,35.1,10.3,14.4
106168003,"CLARION",6,"REDBANK VALLEY SD","08",51.9,77.5,13.7,38.2,26.5,21.6,32.4,45.1,12.7,9.8
106168003,"CLARION",6,"REDBANK VALLEY SD","11",61.2,66.0,26.2,35.0,19.4,19.4,23.3,42.7,22.3,11.7
106169003,"CLARION",6,"UNION  SD","05",60.7,67.2,23.0,37.7,26.2,13.1,31.1,36.1,18.0,14.8
106169003,"CLARION",6,"UNION  SD","08",36.2,63.8,5.2,31.0,29.3,34.5,19.0,44.8,17.2,19.0
106169003,"CLARION",6,"UNION  SD","11",42.5,61.7,8.5,34.0,17.0,40.4,12.8,48.9,14.9,23.4
110171003,"CLEARFIELD",10,"CLEARFIELD AREA SD","05",58.2,58.8,32.3,25.9,20.9,20.9,29.4,29.4,22.4,18.9
110171003,"CLEARFIELD",10,"CLEARFIELD AREA SD","08",55.2,63.9,16.1,39.1,24.8,20.0,19.6,44.3,20.0,16.1
110171003,"CLEARFIELD",10,"CLEARFIELD AREA SD","11",43.9,55.6,17.4,26.5,20.9,35.2,16.5,39.1,17.0,27.4
110171803,"CLEARFIELD",10,"CURWENSVILLE AREA SD","05",80.0,72.7,46.4,33.6,8.2,11.8,41.8,30.9,11.8,15.5
110171803,"CLEARFIELD",10,"CURWENSVILLE AREA SD","08",55.4,67.4,16.3,39.1,23.9,20.7,30.4,37.0,15.2,17.4
110171803,"CLEARFIELD",10,"CURWENSVILLE AREA SD","11",38.1,56.9,15.5,22.6,23.8,38.1,11.6,45.3,19.8,23.3
106172003,"CLEARFIELD",6,"DUBOIS AREA SD","05",78.0,68.4,55.7,22.3,13.6,8.4,44.3,24.1,18.6,13.0
106172003,"CLEARFIELD",6,"DUBOIS AREA SD","08",68.0,75.7,29.9,38.1,20.4,11.6,38.1,37.6,13.0,11.4
106172003,"CLEARFIELD",6,"DUBOIS AREA SD","11",56.0,64.5,27.5,28.5,20.9,23.2,26.8,37.7,20.5,14.9
110173003,"CLEARFIELD",10,"GLENDALE SD","05",57.0,55.4,30.8,26.2,27.7,15.4,30.8,24.6,23.1,21.5
110173003,"CLEARFIELD",10,"GLENDALE SD","08",40.8,63.9,11.8,29.0,26.9,32.3,21.3,42.6,12.8,23.4
110173003,"CLEARFIELD",10,"GLENDALE SD","11",37.1,43.5,6.5,30.6,24.2,38.7,12.9,30.6,17.7,38.7
110173504,"CLEARFIELD",10,"HARMONY AREA SD","05",78.6,82.1,35.7,42.9,14.3,7.1,32.1,50.0,14.3,3.6
110173504,"CLEARFIELD",10,"HARMONY AREA SD","08",36.6,46.7,3.3,33.3,26.7,36.7,16.7,30.0,23.3,30.0
110173504,"CLEARFIELD",10,"HARMONY AREA SD","11",32.2,45.2,3.2,29.0,22.6,45.2,12.9,32.3,19.4,35.5
110175003,"CLEARFIELD",10,"MOSHANNON VALLEY SD","05",57.1,56.0,33.3,23.8,22.6,20.2,27.4,28.6,19.0,25.0
110175003,"CLEARFIELD",10,"MOSHANNON VALLEY SD","08",48.9,58.7,8.7,40.2,30.4,20.7,20.7,38.0,27.2,14.1
110175003,"CLEARFIELD",10,"MOSHANNON VALLEY SD","11",50.5,66.7,19.5,31.0,23.0,26.4,27.6,39.1,18.4,14.9
110177003,"CLEARFIELD",10,"PHILIPSBURG-OSCEOLA ARE","05",80.6,69.7,54.5,26.1,12.1,7.3,41.2,28.5,18.2,12.1
110177003,"CLEARFIELD",10,"PHILIPSBURG-OSCEOLA ARE","08",45.8,61.2,14.0,31.8,28.0,26.1,25.5,35.7,17.2,21.7
110177003,"CLEARFIELD",10,"PHILIPSBURG-OSCEOLA ARE","11",52.5,59.4,17.5,35.0,23.8,23.8,20.0,39.4,21.9,18.8
110179003,"CLEARFIELD",10,"WEST BRANCH AREA SD","05",72.2,69.1,36.1,36.1,16.5,11.3,33.0,36.1,17.5,13.4
110179003,"CLEARFIELD",10,"WEST BRANCH AREA SD","08",55.8,72.9,15.3,40.5,19.8,24.3,31.5,41.4,13.5,13.5
110179003,"CLEARFIELD",10,"WEST BRANCH AREA SD","11",35.0,63.1,11.7,23.3,25.2,39.8,25.2,37.9,21.4,15.5
110183602,"CLINTON",10,"KEYSTONE CENTRAL SD","05",56.0,57.8,23.8,32.2,24.1,20.0,28.1,29.7,22.8,19.4
110183602,"CLINTON",10,"KEYSTONE CENTRAL SD","08",51.0,69.9,16.2,34.8,24.2,24.8,32.0,37.9,11.7,18.4
110183602,"CLINTON",10,"KEYSTONE CENTRAL SD","11",38.1,45.0,16.1,22.0,24.1,37.8,14.6,30.4,20.5,34.5
116191004,"COLUMBIA",16,"BENTON AREA SD","05",52.8,60.0,27.3,25.5,27.3,20.0,23.6,36.4,25.5,14.5
116191004,"COLUMBIA",16,"BENTON AREA SD","08",56.8,68.9,23.0,33.8,17.6,25.7,29.7,39.2,18.9,12.2
116191004,"COLUMBIA",16,"BENTON AREA SD","11",34.6,55.7,9.6,25.0,28.8,36.5,11.5,44.2,23.1,21.2
116191103,"COLUMBIA",16,"BERWICK AREA SD","05",76.9,72.2,42.2,34.7,15.5,7.6,35.1,37.1,16.3,11.6
116191103,"COLUMBIA",16,"BERWICK AREA SD","08",52.8,61.9,17.5,35.3,22.7,24.5,23.8,38.1,16.4,21.7
116191103,"COLUMBIA",16,"BERWICK AREA SD","11",42.0,59.4,20.7,21.3,22.6,35.4,24.2,35.2,20.0,20.6
116191203,"COLUMBIA",16,"BLOOMSBURG AREA SD","05",66.1,70.7,43.8,22.3,21.5,12.3,46.9,23.8,13.8,15.4
116191203,"COLUMBIA",16,"BLOOMSBURG AREA SD","08",51.0,71.8,18.6,32.4,26.2,22.8,29.0,42.8,17.2,11.0
116191203,"COLUMBIA",16,"BLOOMSBURG AREA SD","11",53.9,64.4,21.3,32.6,25.8,20.2,33.3,31.1,23.3,12.2
116191503,"COLUMBIA",16,"CENTRAL COLUMBIA SD","05",61.7,60.0,23.5,38.2,20.6,17.6,31.2,28.8,20.0,20.0
116191503,"COLUMBIA",16,"CENTRAL COLUMBIA SD","08",66.8,78.7,23.4,43.4,18.5,14.6,34.5,44.2,11.2,10.2
116191503,"COLUMBIA",16,"CENTRAL COLUMBIA SD","11",67.2,80.7,39.0,28.2,17.5,15.3,41.2,39.5,9.6,9.6
116195004,"COLUMBIA",16,"MILLVILLE AREA SD","05",60.0,63.3,36.7,23.3,20.0,20.0,30.0,33.3,18.3,18.3
116195004,"COLUMBIA",16,"MILLVILLE AREA SD","08",50.8,77.8,23.8,27.0,33.3,15.9,39.7,38.1,6.3,15.9
116195004,"COLUMBIA",16,"MILLVILLE AREA SD","11",42.8,66.6,22.2,20.6,34.9,22.2,34.9,31.7,15.9,17.5
116197503,"COLUMBIA",16,"SOUTHERN COLUMBIA AREA","05",78.1,74.3,43.8,34.3,17.1,4.8,45.7,28.6,17.1,8.6
116197503,"COLUMBIA",16,"SOUTHERN COLUMBIA AREA","08",67.2,74.6,24.8,42.4,17.6,15.2,38.9,35.7,11.9,13.5
116197503,"COLUMBIA",16,"SOUTHERN COLUMBIA AREA","11",60.8,76.1,30.4,30.4,21.7,17.4,37.0,39.1,17.4,6.5
105201033,"CRAWFORD",5,"CONNEAUT SD","05",54.0,60.8,20.7,33.3,27.9,18.0,27.9,32.9,22.5,16.7
105201033,"CRAWFORD",5,"CONNEAUT SD","08",42.4,52.5,16.1,26.3,27.1,30.6,24.1,28.4,22.6,24.9
105201033,"CRAWFORD",5,"CONNEAUT SD","11",40.4,57.6,14.6,25.8,24.7,34.8,15.7,41.9,16.7,25.8
105201352,"CRAWFORD",5,"CRAWFORD CENTRAL SD","05",59.0,65.6,33.1,25.9,19.5,21.5,32.8,32.8,20.5,14.0
105201352,"CRAWFORD",5,"CRAWFORD CENTRAL SD","08",63.3,76.6,24.9,38.4,20.8,15.9,40.9,35.7,13.3,10.1
105201352,"CRAWFORD",5,"CRAWFORD CENTRAL SD","11",52.9,68.5,27.6,25.3,19.8,27.3,32.5,36.0,17.2,14.3
105204703,"CRAWFORD",5,"PENNCREST SD","05",64.5,69.4,33.9,30.6,15.9,19.6,38.5,30.9,12.6,17.9
105204703,"CRAWFORD",5,"PENNCREST SD","08",67.5,71.5,28.5,39.0,16.7,15.7,34.8,36.7,13.4,15.1
105204703,"CRAWFORD",5,"PENNCREST SD","11",60.3,69.1,35.9,24.4,18.3,21.4,30.8,38.3,16.3,14.6
115210503,"CUMBERLAND",15,"BIG SPRING SD","05",68.3,63.5,37.3,31.0,15.5,16.3,26.6,36.9,20.6,15.9
115210503,"CUMBERLAND",15,"BIG SPRING SD","08",54.4,75.6,15.8,38.6,25.0,20.6,36.7,38.9,12.7,11.8
115210503,"CUMBERLAND",15,"BIG SPRING SD","11",42.1,59.1,17.0,25.1,23.8,34.0,18.7,40.4,19.6,21.3
115211003,"CUMBERLAND",15,"CAMP HILL SD","05",83.8,81.0,56.8,27.0,5.4,10.8,48.6,32.4,13.5,5.4
115211003,"CUMBERLAND",15,"CAMP HILL SD","08",73.0,78.7,42.7,30.3,15.7,11.2,55.1,23.6,13.5,7.9
115211003,"CUMBERLAND",15,"CAMP HILL SD","11",72.3,84.3,54.2,18.1,10.8,16.9,51.8,32.5,8.4,7.2
115211103,"CUMBERLAND",15,"CARLISLE AREA SD","05",67.6,68.4,47.7,19.9,17.2,15.1,40.7,27.7,16.4,15.2
115211103,"CUMBERLAND",15,"CARLISLE AREA SD","08",62.0,68.2,26.4,35.6,18.9,19.2,32.3,35.9,14.5,17.3
115211103,"CUMBERLAND",15,"CARLISLE AREA SD","11",55.6,68.3,29.4,26.2,19.2,25.2,33.2,35.1,15.1,16.6
115211603,"CUMBERLAND",15,"CUMBERLAND VALLEY SD","05",80.9,82.6,57.6,23.3,11.3,7.9,53.8,28.8,10.7,6.6
115211603,"CUMBERLAND",15,"CUMBERLAND VALLEY SD","08",76.7,86.8,35.8,40.9,14.7,8.6,54.4,32.4,9.3,4.0
115211603,"CUMBERLAND",15,"CUMBERLAND VALLEY SD","11",77.1,83.3,52.6,24.5,11.5,11.5,53.1,30.2,11.0,5.7
115212503,"CUMBERLAND",15,"EAST PENNSBORO AREA SD","05",60.9,65.5,34.5,26.4,21.4,17.7,34.1,31.4,17.3,17.3
115212503,"CUMBERLAND",15,"EAST PENNSBORO AREA SD","08",58.0,68.7,29.0,29.0,22.3,19.6,32.1,36.6,15.6,15.6
115212503,"CUMBERLAND",15,"EAST PENNSBORO AREA SD","11",53.3,59.7,28.4,24.9,19.4,27.4,25.9,33.8,17.4,22.9
115216503,"CUMBERLAND",15,"MECHANICSBURG AREA SD","05",78.0,73.3,57.1,20.9,12.3,9.7,43.9,29.4,15.2,11.5
115216503,"CUMBERLAND",15,"MECHANICSBURG AREA SD","08",64.3,80.1,25.0,39.3,18.2,17.5,47.0,33.1,13.2,6.8
115216503,"CUMBERLAND",15,"MECHANICSBURG AREA SD","11",66.6,70.8,39.2,27.4,16.0,17.5,36.7,34.1,14.8,14.4
115218003,"CUMBERLAND",15,"SHIPPENSBURG AREA SD","05",63.4,67.0,33.9,29.5,20.5,16.1,33.5,33.5,17.9,15.2
115218003,"CUMBERLAND",15,"SHIPPENSBURG AREA SD","08",64.5,67.8,19.8,44.7,19.8,15.8,26.0,41.8,17.9,14.3
115218003,"CUMBERLAND",15,"SHIPPENSBURG AREA SD","11",52.9,60.0,32.1,20.8,17.9,29.2,29.6,30.4,20.0,20.0
115218303,"CUMBERLAND",15,"SOUTH MIDDLETON SD","05",63.2,74.2,41.7,21.5,21.5,15.3,46.0,28.2,17.8,8.0
115218303,"CUMBERLAND",15,"SOUTH MIDDLETON SD","08",72.9,88.9,34.1,38.8,18.8,8.2,48.0,40.9,6.4,4.7
115218303,"CUMBERLAND",15,"SOUTH MIDDLETON SD","11",49.3,70.8,21.4,27.9,22.1,28.6,35.1,35.7,8.4,20.8
115219002,"CUMBERLAND",15,"WEST SHORE SD","05",72.2,70.3,43.6,28.6,13.4,14.4,36.5,33.8,19.1,10.6
115219002,"CUMBERLAND",15,"WEST SHORE SD","08",66.7,76.5,29.5,37.2,17.5,15.9,36.7,39.8,12.8,10.7
115219002,"CUMBERLAND",15,"WEST SHORE SD","11",45.9,57.1,19.8,26.1,21.2,33.0,24.9,32.2,18.0,24.9
115221402,"DAUPHIN",15,"CENTRAL DAUPHIN SD","05",70.0,68.3,49.6,20.4,15.4,14.7,38.2,30.1,17.4,14.2
115221402,"DAUPHIN",15,"CENTRAL DAUPHIN SD","08",59.1,74.2,27.4,31.7,20.2,20.8,36.4,37.8,13.8,11.9
115221402,"DAUPHIN",15,"CENTRAL DAUPHIN SD","11",51.7,67.3,28.5,23.2,20.9,27.4,27.1,40.2,18.1,14.6
115221753,"DAUPHIN",15,"DERRY TOWNSHIP SD","05",75.3,76.0,48.0,27.3,12.5,12.2,43.9,32.1,12.5,11.4
115221753,"DAUPHIN",15,"DERRY TOWNSHIP SD","08",77.0,85.7,43.2,33.8,16.2,6.8,49.1,36.6,8.6,5.7
115221753,"DAUPHIN",15,"DERRY TOWNSHIP SD","11",80.4,86.1,51.9,28.5,11.2,8.5,54.2,31.9,9.6,4.2
115222504,"DAUPHIN",15,"HALIFAX AREA SD","05",60.9,69.5,35.2,25.7,18.1,21.0,39.0,30.5,16.2,14.3
115222504,"DAUPHIN",15,"HALIFAX AREA SD","08",46.9,81.2,14.6,32.3,31.3,21.9,45.8,35.4,9.4,9.4
115222504,"DAUPHIN",15,"HALIFAX AREA SD","11",42.9,63.0,17.9,25.0,23.8,33.3,19.0,44.0,16.7,20.2
