"The 2007 PSSA Writing District Level Proficiency Results by Grade and District Total (Full Academic Year)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Groups that have less than 10 students assessed are noted by an asterisk (*). Performance level totals may not add up to 100 due to rounding. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"District total may include data from those grades that are represented by an asterisk.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AUN","County","IU Number","District Name","Grade","Number scored Writing","Writing Advanced","Writing Proficient","Writing Basic","Writing Below Basic","Number scored Writing                IEP","Writing Advanced IEP","Writing Proficient IEP","Writing Basic              IEP","Writing Below Basic             IEP","Number scored Writing                ELL","Writing Advanced ELL","Writing Proficient ELL","Writing Basic             ELL","Writing Below Basic              ELL","Number scored Writing Title I","Writing Advanced Title I","Writing Proficient Title I","Writing Basic             Title I","Writing Below Basic            Title I","Number scored Writing Migrant","Writing Advanced Migrant","Writing Proficient Migrant","Writing Basic Migrant","Writing Below Basic Migrant","Number scored Writing Econ. Disadv.","Writing Advanced Econ. Disadv.","Writing Proficient Econ. Disadv.","Writing Basic Econ. Disadv.","Writing Below Basic Econ. Disadv.","Number scored Writing Male","Writing Advanced Male","Writing Proficient Male","Writing Basic              Male","Writing Below Basic             Male","Number scored Writing Female","Writing Advanced Female","Writing Proficient Female","Writing Basic Female","Writing Below Basic Female","Number scored Writing Title III","Writing Advanced Title III","Writing Proficient Title III","Writing Basic                 Title III","Writing Below Basic             Title III","Number scored Writing  White","Writing Advanced  White","Writing Proficient  White","Writing Basic  White","Writing Below Basic  White","Number scored Writing  Black","Writing Advanced  Black","Writing Proficient  Black","Writing Basic  Black","Writing Below Basic  Black","Number scored Writing  Hispanic","Writing Advanced  Hispanic","Writing Proficient  Hispanic","Writing Basic  Hispanic","Writing Below Basic  Hispanic","Number scored Writing  Asian","Writing Advanced  Asian","Writing Proficient  Asian","Writing Basic  Asian","Writing Below Basic  Asian","Number scored Writing  Native American","Writing Advanced  Native American","Writing Proficient  Native American","Writing Basic  Native American","Writing Below Basic  Native American","Number scored Writing  Multi-ethnic","Writing Advanced  Multi-ethnic","Writing Proficient  Multi-ethnic","Writing Basic  Multi-ethnic","Writing Below Basic  Multi-ethnic"
106169003,"Clarion                         ",6,"UNION  SD",5,58,0.0,58.6,39.7,1.7,8,"*","*","*","*",0,"*","*","*","*",14,0.0,21.4,78.6,0.0,0,"*","*","*","*",3,"*","*","*","*",27,0.0,51.9,48.1,0.0,31,0.0,64.5,32.3,3.2,0,"*","*","*","*",56,0.0,58.9,39.3,1.8,1,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
106169003,"Clarion                         ",6,"UNION  SD",8,65,16.9,60.0,18.5,4.6,9,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",30,13.3,56.7,20.0,10.0,34,17.6,44.1,29.4,8.8,31,16.1,77.4,6.5,0.0,0,"*","*","*","*",64,17.2,60.9,17.2,4.7,1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
106169003,"Clarion                         ",6,"UNION  SD",11,51,2.0,66.7,25.5,5.9,4,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",21,4.8,47.6,33.3,14.3,27,3.7,59.3,29.6,7.4,24,0.0,75.0,20.8,4.2,0,"*","*","*","*",50,2.0,66.0,26.0,6.0,0,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
106169003,"Clarion                         ",6,"UNION  SD","District Total",174,6.9,61.5,27.6,4.0,21,0.0,4.8,66.7,28.6,0,"*","*","*","*",14,0.0,21.4,78.6,0.0,0,"*","*","*","*",54,9.3,50.0,29.6,11.1,88,8.0,51.1,35.2,5.7,86,5.8,72.1,19.8,2.3,0,"*","*","*","*",170,7.1,61.8,27.1,4.1,2,"*","*","*","*",2,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
110171003,"Clearfield                      ",10,"CLEARFIELD AREA SD",5,209,1.0,56.0,41.1,1.9,31,0.0,22.6,67.7,9.7,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",107,0.0,45.8,50.5,3.7,111,0.9,45.0,51.4,2.7,98,1.0,68.4,29.6,1.0,0,"*","*","*","*",208,1.0,55.8,41.3,1.9,0,"*","*","*","*",0,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
110171003,"Clearfield                      ",10,"CLEARFIELD AREA SD",8,204,7.8,64.7,24.5,2.9,25,0.0,68.0,20.0,12.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",90,7.8,56.7,32.2,3.3,100,5.0,55.0,35.0,5.0,104,10.6,74.0,14.4,1.0,0,"*","*","*","*",202,7.4,65.3,24.3,3.0,2,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
110171003,"Clearfield                      ",10,"CLEARFIELD AREA SD",11,211,2.8,76.3,19.0,1.9,32,0.0,25.0,65.6,9.4,2,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",73,1.4,69.9,26.0,2.7,118,0.8,75.4,20.3,3.4,92,5.4,78.3,16.3,0.0,1,"*","*","*","*",207,2.9,77.3,18.4,1.4,1,"*","*","*","*",1,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
110171003,"Clearfield                      ",10,"CLEARFIELD AREA SD","District Total",624,3.8,65.7,28.2,2.2,88,0.0,36.4,53.4,10.2,2,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",270,3.0,55.9,37.8,3.3,329,2.1,59.0,35.3,3.6,294,5.8,73.5,20.1,0.7,1,"*","*","*","*",617,3.7,66.1,28.0,2.1,3,"*","*","*","*",1,"*","*","*","*",2,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
110171803,"Clearfield                      ",10,"CURWENSVILLE AREA SD",5,87,0.0,42.5,55.2,2.3,13,0.0,0.0,84.6,15.4,0,"*","*","*","*",27,0.0,29.6,70.4,0.0,0,"*","*","*","*",40,0.0,42.5,52.5,5.0,44,0.0,22.7,75.0,2.3,43,0.0,62.8,34.9,2.3,0,"*","*","*","*",87,0.0,42.5,55.2,2.3,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
110171803,"Clearfield                      ",10,"CURWENSVILLE AREA SD",8,112,13.4,64.3,19.6,2.7,10,0.0,20.0,70.0,10.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",44,4.5,70.5,22.7,2.3,61,11.5,59.0,24.6,4.9,51,15.7,70.6,13.7,0.0,0,"*","*","*","*",110,13.6,64.5,20.0,1.8,1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",1,"*","*","*","*"
110171803,"Clearfield                      ",10,"CURWENSVILLE AREA SD",11,78,1.3,89.7,7.7,1.3,8,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",18,0.0,94.4,5.6,0.0,33,0.0,81.8,15.2,3.0,45,2.2,95.6,2.2,0.0,0,"*","*","*","*",77,1.3,89.6,7.8,1.3,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*"
110171803,"Clearfield                      ",10,"CURWENSVILLE AREA SD","District Total",277,5.8,64.6,27.4,2.2,31,0.0,16.1,71.0,12.9,0,"*","*","*","*",27,0.0,29.6,70.4,0.0,0,"*","*","*","*",102,2.0,63.7,31.4,2.9,138,5.1,52.9,38.4,3.6,139,6.5,76.3,16.5,0.7,0,"*","*","*","*",274,5.8,64.6,27.7,1.8,1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",1,"*","*","*","*",1,"*","*","*","*"
106172003,"Clearfield                      ",6,"DUBOIS AREA SD",5,306,1.0,56.2,42.2,0.7,58,0.0,12.1,84.5,3.4,0,"*","*","*","*",72,0.0,40.3,59.7,0.0,0,"*","*","*","*",151,0.7,42.4,56.3,0.7,168,0.0,53.6,45.2,1.2,138,2.2,59.4,38.4,0.0,0,"*","*","*","*",305,0.7,56.4,42.3,0.7,0,"*","*","*","*",0,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
106172003,"Clearfield                      ",6,"DUBOIS AREA SD",8,351,6.8,69.8,21.9,1.4,33,0.0,33.3,63.6,3.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",141,5.0,63.1,29.8,2.1,167,3.0,64.1,30.5,2.4,184,10.3,75.0,14.1,0.5,0,"*","*","*","*",348,6.9,69.8,22.1,1.1,3,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
106172003,"Clearfield                      ",6,"DUBOIS AREA SD",11,316,4.7,87.0,7.3,0.9,33,0.0,51.5,39.4,9.1,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",65,0.0,84.6,10.8,4.6,150,2.7,84.7,10.7,2.0,166,6.6,89.2,4.2,0.0,0,"*","*","*","*",309,4.5,87.1,7.4,1.0,2,"*","*","*","*",0,"*","*","*","*",5,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
106172003,"Clearfield                      ",6,"DUBOIS AREA SD","District Total",973,4.3,71.1,23.5,1.0,124,0.0,28.2,66.9,4.8,0,"*","*","*","*",72,0.0,40.3,59.7,0.0,0,"*","*","*","*",357,2.2,58.3,37.5,2.0,485,1.9,66.8,29.5,1.9,488,6.8,75.4,17.6,0.2,0,"*","*","*","*",962,4.2,71.1,23.8,0.9,5,"*","*","*","*",0,"*","*","*","*",6,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
110173003,"Clearfield                      ",10,"GLENDALE SD",5,60,0.0,68.3,31.7,0.0,9,"*","*","*","*",0,"*","*","*","*",2,"*","*","*","*",0,"*","*","*","*",30,0.0,60.0,40.0,0.0,36,0.0,61.1,38.9,0.0,24,0.0,79.2,20.8,0.0,0,"*","*","*","*",60,0.0,68.3,31.7,0.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
110173003,"Clearfield                      ",10,"GLENDALE SD",8,68,2.9,35.3,48.5,13.2,14,0.0,7.1,42.9,50.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",33,0.0,27.3,51.5,21.2,33,0.0,24.2,57.6,18.2,35,5.7,45.7,40.0,8.6,0,"*","*","*","*",68,2.9,35.3,48.5,13.2,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
110173003,"Clearfield                      ",10,"GLENDALE SD",11,75,1.3,73.3,25.3,0.0,14,0.0,57.1,42.9,0.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",31,0.0,71.0,29.0,0.0,41,0.0,63.4,36.6,0.0,34,2.9,85.3,11.8,0.0,0,"*","*","*","*",75,1.3,73.3,25.3,0.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
110173003,"Clearfield                      ",10,"GLENDALE SD","District Total",203,1.5,59.1,35.0,4.4,37,0.0,27.0,54.1,18.9,0,"*","*","*","*",2,"*","*","*","*",0,"*","*","*","*",94,0.0,52.1,40.4,7.4,110,0.0,50.9,43.6,5.5,93,3.2,68.8,24.7,3.2,0,"*","*","*","*",203,1.5,59.1,35.0,4.4,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
110173504,"Clearfield                      ",10,"HARMONY AREA SD",5,20,0.0,35.0,60.0,5.0,4,"*","*","*","*",0,"*","*","*","*",20,0.0,35.0,60.0,5.0,0,"*","*","*","*",11,0.0,18.2,72.7,9.1,12,0.0,25.0,75.0,0.0,8,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",20,0.0,35.0,60.0,5.0,0,"*","*","*","*"
110173504,"Clearfield                      ",10,"HARMONY AREA SD",8,29,0.0,65.5,34.5,0.0,1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",16,0.0,68.8,31.3,0.0,17,0.0,52.9,47.1,0.0,12,0.0,83.3,16.7,0.0,0,"*","*","*","*",2,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",1,"*","*","*","*",26,0.0,61.5,38.5,0.0,0,"*","*","*","*"
110173504,"Clearfield                      ",10,"HARMONY AREA SD",11,26,0.0,80.8,11.5,7.7,4,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",15,0.0,80.0,13.3,6.7,18,0.0,72.2,16.7,11.1,8,"*","*","*","*",0,"*","*","*","*",24,0.0,79.2,12.5,8.3,0,"*","*","*","*",1,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
110173504,"Clearfield                      ",10,"HARMONY AREA SD","District Total",75,0.0,62.7,33.3,4.0,9,"*","*","*","*",0,"*","*","*","*",20,0.0,35.0,60.0,5.0,0,"*","*","*","*",42,0.0,59.5,35.7,4.8,47,0.0,53.2,42.6,4.3,28,0.0,78.6,17.9,3.6,0,"*","*","*","*",26,0.0,80.8,11.5,7.7,0,"*","*","*","*",1,"*","*","*","*",2,"*","*","*","*",46,0.0,50.0,47.8,2.2,0,"*","*","*","*"
110175003,"Clearfield                      ",10,"MOSHANNON VALLEY SD",5,84,0.0,61.9,38.1,0.0,12,0.0,16.7,83.3,0.0,0,"*","*","*","*",33,0.0,33.3,66.7,0.0,0,"*","*","*","*",29,0.0,48.3,51.7,0.0,44,0.0,50.0,50.0,0.0,40,0.0,75.0,25.0,0.0,0,"*","*","*","*",83,0.0,61.4,38.6,0.0,1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
110175003,"Clearfield                      ",10,"MOSHANNON VALLEY SD",8,75,10.7,72.0,12.0,5.3,8,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",29,3.4,62.1,24.1,10.3,41,2.4,78.0,12.2,7.3,33,21.2,66.7,12.1,0.0,0,"*","*","*","*",74,9.5,73.0,12.2,5.4,1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
110175003,"Clearfield                      ",10,"MOSHANNON VALLEY SD",11,86,2.3,80.2,14.0,3.5,9,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",31,0.0,74.2,19.4,6.5,42,0.0,78.6,16.7,4.8,44,4.5,81.8,11.4,2.3,0,"*","*","*","*",86,2.3,80.2,14.0,3.5,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
110175003,"Clearfield                      ",10,"MOSHANNON VALLEY SD","District Total",245,4.1,71.4,21.6,2.9,29,0.0,20.7,62.1,17.2,0,"*","*","*","*",33,0.0,33.3,66.7,0.0,0,"*","*","*","*",89,1.1,61.8,31.5,5.6,127,0.8,68.5,26.8,3.9,117,7.7,75.2,16.2,0.9,0,"*","*","*","*",243,3.7,71.6,21.8,2.9,2,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
110177003,"Clearfield                      ",10,"PHILIPSBURG-OSCEOLA AREA SD",5,137,2.2,63.5,33.6,0.7,18,0.0,55.6,44.4,0.0,0,"*","*","*","*",6,"*","*","*","*",0,"*","*","*","*",44,0.0,50.0,47.7,2.3,72,2.8,55.6,40.3,1.4,64,1.6,73.4,25.0,0.0,0,"*","*","*","*",135,2.2,64.4,32.6,0.7,0,"*","*","*","*",0,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
110177003,"Clearfield                      ",10,"PHILIPSBURG-OSCEOLA AREA SD",8,172,15.7,69.2,14.5,0.6,17,0.0,23.5,70.6,5.9,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",73,12.3,63.0,23.3,1.4,82,9.8,69.5,19.5,1.2,90,21.1,68.9,10.0,0.0,0,"*","*","*","*",161,15.5,68.3,15.5,0.6,0,"*","*","*","*",1,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",9,"*","*","*","*"
110177003,"Clearfield                      ",10,"PHILIPSBURG-OSCEOLA AREA SD",11,146,6.8,77.4,13.7,2.1,25,0.0,32.0,56.0,12.0,1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",54,1.9,75.9,22.2,0.0,70,2.9,77.1,17.1,2.9,76,10.5,77.6,10.5,1.3,0,"*","*","*","*",142,6.3,77.5,14.1,2.1,1,"*","*","*","*",0,"*","*","*","*",2,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*"
110177003,"Clearfield                      ",10,"PHILIPSBURG-OSCEOLA AREA SD","District Total",455,8.8,70.1,20.0,1.1,60,0.0,36.7,56.7,6.7,1,"*","*","*","*",6,"*","*","*","*",0,"*","*","*","*",171,5.8,63.7,29.2,1.2,224,5.4,67.4,25.4,1.8,230,12.2,73.0,14.3,0.4,0,"*","*","*","*",438,8.4,70.1,20.3,1.1,1,"*","*","*","*",1,"*","*","*","*",4,"*","*","*","*",1,"*","*","*","*",9,"*","*","*","*"
110179003,"Clearfield                      ",10,"WEST BRANCH AREA SD",5,99,0.0,48.5,49.5,2.0,14,0.0,21.4,64.3,14.3,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",46,0.0,39.1,56.5,4.3,50,0.0,36.0,60.0,4.0,49,0.0,61.2,38.8,0.0,0,"*","*","*","*",98,0.0,49.0,50.0,1.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",1,"*","*","*","*"
110179003,"Clearfield                      ",10,"WEST BRANCH AREA SD",8,104,8.7,57.7,24.0,9.6,15,0.0,20.0,46.7,33.3,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",43,7.0,48.8,27.9,16.3,52,11.5,50.0,23.1,15.4,52,5.8,65.4,25.0,3.8,0,"*","*","*","*",101,7.9,58.4,23.8,9.9,2,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*"
110179003,"Clearfield                      ",10,"WEST BRANCH AREA SD",11,102,4.9,87.3,7.8,0.0,8,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",39,0.0,84.6,15.4,0.0,50,0.0,86.0,14.0,0.0,52,9.6,88.5,1.9,0.0,0,"*","*","*","*",100,4.0,88.0,8.0,0.0,2,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
110179003,"Clearfield                      ",10,"WEST BRANCH AREA SD","District Total",305,4.6,64.6,26.9,3.9,37,0.0,32.4,48.6,18.9,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",128,2.3,56.3,34.4,7.0,152,3.9,57.2,32.2,6.6,153,5.2,71.9,21.6,1.3,0,"*","*","*","*",299,4.0,65.2,27.1,3.7,4,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",1,"*","*","*","*",1,"*","*","*","*"
110183602,"Clinton                         ",10,"KEYSTONE CENTRAL SD",5,359,0.0,43.7,54.3,1.9,79,0.0,7.6,83.5,8.9,0,"*","*","*","*",324,0.0,41.7,56.2,2.2,0,"*","*","*","*",177,0.0,36.7,59.9,3.4,186,0.0,29.0,67.7,3.2,170,0.0,60.0,39.4,0.6,0,"*","*","*","*",346,0.0,44.2,53.8,2.0,5,"*","*","*","*",3,"*","*","*","*",2,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
110183602,"Clinton                         ",10,"KEYSTONE CENTRAL SD",8,355,5.4,63.9,29.3,1.4,60,0.0,25.0,68.3,6.7,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",159,1.9,56.6,39.0,2.5,171,3.5,59.1,35.1,2.3,184,7.1,68.5,23.9,0.5,0,"*","*","*","*",342,5.0,64.0,29.5,1.5,7,"*","*","*","*",0,"*","*","*","*",4,"*","*","*","*",2,"*","*","*","*",0,"*","*","*","*"
110183602,"Clinton                         ",10,"KEYSTONE CENTRAL SD",11,346,2.6,75.7,21.4,0.3,42,0.0,26.2,71.4,2.4,1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",116,1.7,63.8,33.6,0.9,177,1.7,68.9,28.8,0.6,169,3.6,82.8,13.6,0.0,0,"*","*","*","*",338,2.4,76.6,20.7,0.3,4,"*","*","*","*",2,"*","*","*","*",1,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*"
110183602,"Clinton                         ",10,"KEYSTONE CENTRAL SD","District Total",1060,2.6,60.9,35.2,1.2,181,0.0,17.7,75.7,6.6,1,"*","*","*","*",324,0.0,41.7,56.2,2.2,0,"*","*","*","*",452,1.1,50.7,45.8,2.4,534,1.7,51.9,44.4,2.1,523,3.6,70.4,25.6,0.4,0,"*","*","*","*",1026,2.4,61.5,34.8,1.3,16,6.3,50.0,43.8,0.0,5,"*","*","*","*",7,"*","*","*","*",3,"*","*","*","*",0,"*","*","*","*"
116191004,"Columbia                        ",16,"BENTON AREA SD",5,43,0.0,62.8,37.2,0.0,9,"*","*","*","*",0,"*","*","*","*",6,"*","*","*","*",0,"*","*","*","*",14,0.0,57.1,42.9,0.0,21,0.0,47.6,52.4,0.0,22,0.0,77.3,22.7,0.0,0,"*","*","*","*",43,0.0,62.8,37.2,0.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
116191004,"Columbia                        ",16,"BENTON AREA SD",8,62,22.6,56.5,16.1,4.8,8,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",17,35.3,41.2,17.6,5.9,36,13.9,61.1,16.7,8.3,26,34.6,50.0,15.4,0.0,0,"*","*","*","*",61,23.0,55.7,16.4,4.9,0,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
116191004,"Columbia                        ",16,"BENTON AREA SD",11,54,0.0,61.1,38.9,0.0,6,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",14,0.0,50.0,50.0,0.0,29,0.0,58.6,41.4,0.0,25,0.0,64.0,36.0,0.0,0,"*","*","*","*",54,0.0,61.1,38.9,0.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
116191004,"Columbia                        ",16,"BENTON AREA SD","District Total",159,8.8,59.7,29.6,1.9,23,0.0,26.1,69.6,4.3,0,"*","*","*","*",6,"*","*","*","*",0,"*","*","*","*",45,13.3,48.9,35.6,2.2,86,5.8,57.0,33.7,3.5,73,12.3,63.0,24.7,0.0,0,"*","*","*","*",158,8.9,59.5,29.7,1.9,0,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
116191103,"Columbia                        ",16,"BERWICK AREA SD",5,239,0.0,59.4,40.6,0.0,54,0.0,27.8,72.2,0.0,4,"*","*","*","*",37,0.0,40.5,59.5,0.0,0,"*","*","*","*",98,0.0,51.0,49.0,0.0,124,0.0,52.4,47.6,0.0,115,0.0,67.0,33.0,0.0,4,"*","*","*","*",226,0.0,60.2,39.8,0.0,4,"*","*","*","*",8,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
116191103,"Columbia                        ",16,"BERWICK AREA SD",8,267,2.6,68.9,25.5,3.0,42,0.0,28.6,57.1,14.3,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",98,1.0,60.2,31.6,7.1,138,0.7,59.4,34.8,5.1,129,4.7,79.1,15.5,0.8,0,"*","*","*","*",259,2.7,69.9,25.1,2.3,2,"*","*","*","*",5,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
116191103,"Columbia                        ",16,"BERWICK AREA SD",11,209,2.4,76.1,20.1,1.4,32,0.0,28.1,62.5,9.4,3,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",53,0.0,66.0,32.1,1.9,105,0.0,74.3,23.8,1.9,104,4.8,77.9,16.3,1.0,3,"*","*","*","*",199,2.5,74.9,21.1,1.5,4,"*","*","*","*",4,"*","*","*","*",1,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*"
116191103,"Columbia                        ",16,"BERWICK AREA SD","District Total",715,1.7,67.8,29.0,1.5,128,0.0,28.1,64.8,7.0,7,"*","*","*","*",37,0.0,40.5,59.5,0.0,0,"*","*","*","*",249,0.4,57.8,38.6,3.2,367,0.3,61.3,36.0,2.5,348,3.2,74.7,21.6,0.6,7,"*","*","*","*",684,1.8,68.1,28.8,1.3,10,0.0,70.0,20.0,10.0,17,0.0,52.9,41.2,5.9,3,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*"
116191203,"Columbia                        ",16,"BLOOMSBURG AREA SD",5,141,2.1,62.4,35.5,0.0,22,0.0,18.2,81.8,0.0,2,"*","*","*","*",16,0.0,18.8,81.3,0.0,0,"*","*","*","*",53,1.9,49.1,49.1,0.0,74,1.4,54.1,44.6,0.0,67,3.0,71.6,25.4,0.0,2,"*","*","*","*",135,2.2,64.4,33.3,0.0,2,"*","*","*","*",4,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
116191203,"Columbia                        ",16,"BLOOMSBURG AREA SD",8,131,10.7,59.5,26.7,3.1,16,0.0,18.8,62.5,18.8,1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",36,0.0,50.0,44.4,5.6,70,7.1,57.1,31.4,4.3,61,14.8,62.3,21.3,1.6,0,"*","*","*","*",128,10.2,60.2,26.6,3.1,2,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
116191203,"Columbia                        ",16,"BLOOMSBURG AREA SD",11,109,8.3,79.8,11.0,0.9,11,0.0,36.4,54.5,9.1,3,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",10,10.0,50.0,30.0,10.0,53,3.8,75.5,18.9,1.9,56,12.5,83.9,3.6,0.0,0,"*","*","*","*",104,8.7,78.8,11.5,1.0,1,"*","*","*","*",3,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
116191203,"Columbia                        ",16,"BLOOMSBURG AREA SD","District Total",381,6.8,66.4,25.5,1.3,49,0.0,22.4,69.4,8.2,6,"*","*","*","*",16,0.0,18.8,81.3,0.0,0,"*","*","*","*",99,2.0,49.5,45.5,3.0,197,4.1,60.9,33.0,2.0,184,9.8,72.3,17.4,0.5,2,"*","*","*","*",367,6.8,67.0,24.8,1.4,5,"*","*","*","*",8,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
